author_id,sentence 
9,On the contrast professors benefit from appearing on TV because they get much publicity which in turn increases the University Standards as if the reputed person is from the specific university and this result in increase of donations for an university
9,On the other hand the professor is given much importance because of the following reasons: 1) takes lot of time for rehearsals before giving a lecture on TV
9, 2) Time spent on His appearance 
9,3) Explaining doubts and meeting Students
9,Next to this when professors get reputed then one of the major problems faced by them will be that they do not come to university campus and usually appear more on TV
9, But this may be helpful to other students outside the university but not to the students within the campus levels
9, Finally the above are few points that oppose the given paragraph
9, Task-2:Topic: Young people enjoy life more than older people do
9,Generally young people have more options and many choices for their enjoyment as old people do not
9, But in my opinion I equally support for young people and also to older people because of the following reasons:Firstly not only in this trending environment but also when take the past generations young people enjoy at most times as if there are not given any responsibilities as that of the older people have
9, For Example young people like teenagers go to college just by doing their work that is assigned by their teachers where as the older people have may responsibilities like cooking looking after their younger ones for all needs helping them whenever they are in need and many things to go on
9,Secondly young people make some adventures and they do not care for anything as if they have no responsibilities
9, They sometime go out for tours with their school mates and college mates and have lots of free time to do their work whereas the older ones always care for their children and do not risk their life for making adventures
9,On the other hand older people also enjoy their life by spending time with the people of same age and in addition to this they even plan tours along with their families to long distances which makes a strong bonding with in their relationships
9, Next to it few of the older people also enjoy their life in attending spiritual classes and also listen to all such related topics which usually come in Television channels 
9,Also they plan for some pilgrim centres with same age groups and that makes them even happier when they get bored of the routine life
9,In a nut shell there are equal options for the young ones and also for the older ones to enjoy one own life at the extreme
9,
9,1) Why should managers and software engineers pay attention to the costs involved in software development documentation?Ans: - 1
9, High proportion of software process cost involved in it
9, 2
9,Documentation errors & Omissions can lead to errors by end users 3
9,Consequent system failures with their cost associated & Disruption
9,2) What are the types of documents that may be required during the development process of software?Ans: - During the development process following are the sorts of different documents that may be produced :  project plans design specifications test plans etc
9,The documents associated with a software project and the system being developed have a number of associated requirements:1
9, They should act as a communication medium between members of the development team
9,2
9, They should be a system information repository to be used by maintenance engineers
9,3
9, They should provide information for management to help them plan budget and schedule the software development process
9,4
9, Some of the documents should tell users how to use and administer the system
9, Because of the above business requirement manager & software engineers must pay attention to the cost involved in software development documentation
9,3) What type of documents goes into process documentation?Ans
9, Plans estimates and schedules 2
9, Reports
9, 3
9, Standards4
9, Working papers 5
9, Memos & Electronic Mail Messages
9, 4) Why does process documentation become outdated frequently?Ans: Because Plans may be drawn up on a weekly fortnightly or monthly basis
9, Progress will normally be reported weekly
9, Memos record thoughts ideas and intentions which change
9, Although of interest to software historians much of this process information is of little real use after it has gone out of date and there is not normally a need to preserve it after the system has been delivered
9, 5) What is the role of working papers in software development?Ans: Working papers: These are often the principal technical communication documents in a project
9, They record the ideas and thoughts of the engineers working on the project are interim versions of product documentation describe implementation strategies and set out problems which have been identified
9, They often implicitly record the rationale for design decisions
9,
90,Sources for College Writing Students can draw on a variety of sources to help them with writing assignments
90, (1)__firstly________________ they can draw on personal experiences
90, (2)________for example__ for an assignment about communication skills a writer might think about the way he or she communicates through conversations with others while at work or at home
90, (3)__moreover__ a writer might look at ways he or she communicates with others electronically via email or texting or Facebook
90, Students might (4)___also_________ find examples of written communication skills by looking at skills they’ve learned for previous writing assignments
90, (5)__secondly__ student writers can look for ideas from other people’s experiences
90, (6)__for instance__ writers can interview other students or even family members
90, (7)___moreover_________ a writer may have heard others talk about this topic maybe in class
90, (8)___another________ source would be television shows on the topic of communication
90, (9)___for one thing___ college writers may find that they need to do some research to complete an assignment
90, (10)__for instance__ lots of experts have written articles or books on the topic of communication skills
90, (11) _in adition____ a search of “communication skills” on the internet might provide useful information; (12)_moreover____ reference librarians can help students find research materials in special collections or databases
90, (13) _finally____ college writers need to be able to draw on a combination of personal experience observations of others and research materials to develop their written assignments
90,Top of FormBottom of Form
90,Exercise 1Make the following sentences more concise without removing any information
90,Even though our budget for advertising is now higher our sales are not better
90, If there is an emergency exit from the building immediately
90, There are many openings for various positions in sales department
90, I’m having trouble with my computer since the antivirus is out of date
90,We consider the candidate to be a very good fit for either position
90, As we discussed we will include shipping charges on your next order
90, We are now in the process of evaluating how to address the issue that exists regarding the performance of our team members
90,Our researchers interviewed several professionals in the health care industry
90, Please change the information on your employee profile
90,10
90, Congratulations to all the people who completed the training program
90,
90,Q
90,Make the sentences more concise:1
90, We certainly hope this decision won’t have a negative impact on the reputation of our firm
90,2
90, Basically what the training program is going to do is prepare each and every one of the participants for their certification test that they will take soon
90,3
90, Could you recommend to us someone in the area who works as a contractor?4
90, There is a possibility that I might get together with some of the people in my MBA program this weekend
90,5
90, She is professional courteous and she always comes to work on time
90,6
90, The problem was addressed at our meeting that we have every week
90,7
90, Please talk to John and tell him about the benefits of the deal and that he should accept it
90,8
90, The primary role of our recruiters is to search for and locate professionals with good qualifications who live in our area
90,9
90, Carlos speaks English fluently and can also speak Portuguese at an intermediate level and in addition he is capable of conversing in German
90,10
90, It’s a really excellent opportunity and one that you should definitely take advantage of
90,
90,"SOFT SKILLSWRITING:1)In this lecture we had the topic named ""Altruism"" "
90,Altruism is the a behaviour which generally observed in humans and it is rarely observed in animals
90, In the audio lecture we had heard about the meerkats behaviour
90, From this we can observe the mode altruism is the a rare behaviour which is opposite to selfish behaviour
90,Altruism is observed in humans when we meet a unknown stranger like by offering food saying information required and guiding or help for any reason and some of the humans donate their organs and necessities with of any greediness
90, This sought of behaviour is called altruism
90,Author also mentions about sentinel meerkats who stand for the group and observes the predators and makes an alarm signal to the groups to escape without having any food and shelter all the time and many sentinel meerkats lost their life for sake of their groups and families 
90,Sentinel meerkat : it goes without food while others eat and it places itself in grave danger After it issues an alarm it has to flee alonewhich might take it more risk to a predator since animals in grouos are often able to work together to fend off a predator
90,2)From the moment a person born struggle for the independence and fight for the independence For example in the childhood at the age of months and years baby tries to escape from the parents and struggles for standing and support and likely to move independently without any support
90,As of now coming to adults adults has more observing mind power than compared to childhood and have certain thinking abilities over a situation
90, Not all the adults are of same kind some can’t live without parents as they are potentially strong
90,Some adults need an independence from their parents to have an independent life whreas some persons won’t prefer that
90, Their independence depends on certain conditions 
90,if they met their conditions then the decision will be onside
90, Up to certain age every person should be under the control of the guardians or parents For example a child of ten years cries for an unwanted thing parents must take care and keenly manage the situation and gift them with a thing useful for them 
90,Most parents does the same
90,Independence is needed to every individual after the maturity age or else after completing the studies or when he enters into the profession
90,If the adults who are not enough lnowledge about the people around him isn’t allowed to leave independently as of he isn’t having enough knowledge
90,By this we can say that if an adult strives for the independence from the parents the decision took by the parents should be useful for him and for them
90,
90,Introduction Email:A letter of introduction does exactly what it implies – it introduces one party to another party
90, These parties can be businesses individuals representing businesses or simply individuals representing themselves
90,Sample Introduction email:This email sample is an example of how two people are introducedto each otherby a common friend in the-work space
90, From: ManojTo: RajeshCC: Maria Philip [You can put both in the “to” line or if you want to be very clear about who should do the follow up CC option is used when the managing/coordinating individuals are kept in loop]
90, ]Subject: Rajesh meet Maria
90, Maria meet RajeshRajesh I want to introduce you to Maria Philip
90, She’s been a partner at Venture Capital Inc
90, for the last 2 years and I know you’re looking for a quote from a venture capitalist about nurturing young entrepreneurs for an upcoming article you’re writing
90, She’s probably too modest to mention it but she was in Time Magazine last week and her fund has produced 30x returns last year
90, [Trumpet their achievements
90, People like to work with winners]
90, She is been my good friend since college
90, Maria Rajesh is a journalist at The Bangalore Business Journal and is looking for a quote for his article
90, As I mentioned to you he’s the rare breed of journalist who doesn’t twist quotes to fit a pre-written story
90, [Don’t forget to highlight why the other person is special too]
90,You both grew up in Bangaloreand are now based in Hyderabad
90, [Demonstrate commonality and also note that both are in the same time zone to make next step logistics easier
90,]Rajesh – will you follow up with Maria over email to set up a phone call? Thanks-ManojTask:Arun is a team manager in AccerInc Bombay
90, He asked you to refer a strong content developer
90, In your company Ms
90, Hasmithais a strong content developershe is going to get married in Bombay next month and she is also looking for a better job there
90, Now draft an introduction to email to Ms
90, Hasmitha keeping Mr
90, Arun in CC
90, and put them in touch so that they can mutually benefit
90,
90,Introduction Email:A letter of introduction does exactly what it implies – it introduces one party to another party
90, These parties can be businesses individuals representing businesses or simply individuals representing themselves
90,Sample Introduction email:This email sample is an example of how two people are introducedto each otherby a common friend in the-work space
90, From: ManojTo: RajeshCC: Maria Philip [You can put both in the “to” line or if you want to be very clear about who should do the follow up CC option is used when the managing/coordinating individuals are kept in loop]
90, ]Subject: Rajesh meet Maria
90, Maria meet RajeshRajesh I want to introduce you to Maria Philip
90, She’s been a partner at Venture Capital Inc
90, for the last 2 years and I know you’re looking for a quote from a venture capitalist about nurturing young entrepreneurs for an upcoming article you’re writing
90, She’s probably too modest to mention it but she was in Time Magazine last week and her fund has produced 30x returns last year
90, [Trumpet their achievements
90, People like to work with winners]
90, She is been my good friend since college
90, Maria Rajesh is a journalist at The Bangalore Business Journal and is looking for a quote for his article
90, As I mentioned to you he’s the rare breed of journalist who doesn’t twist quotes to fit a pre-written story
90, [Don’t forget to highlight why the other person is special too]
90,You both grew up in Bangaloreand are now based in Hyderabad
90, [Demonstrate commonality and also note that both are in the same time zone to make next step logistics easier
90,]Rajesh – will you follow up with Maria over email to set up a phone call? Thanks-ManojTask:Arun is a team manager in AccerInc Bombay
90, He asked you to refer a strong content developer
90, In your company Ms
90, Hasmithais a strong content developershe is going to get married in Bombay next month and she is also looking for a better job there
90, Now draft an introduction to email to Ms
90, Hasmitha keeping Mr
90, Arun in CC
90, and put them in touch so that they can mutually benefit
90,
90,When I was trolling few career websites this week I noticed that your company has a tout out for an intern this summer
90, The position sounds rad
90, Can you send me an email and tell me regarding the application process?
90,Everyone in the world wants to enjoy in their life as much as possible
90, Every individual has its own way of enjoying the life
90, In general young people have more chances of enjoyment than that of older people
90, This is mostly due to the reason older people have lesser life time when compared with younger ones
90,As Young people have more energy they can do things easily that is not possible for older people
90, The zeal and the huge energy in the young people makes them more enjoy than that of older people
90, As younger people have less health issues when compared to the older ones which makes time for them to enjoy more
90, Some sports like tracking racing and other challenging games can be easily performed by youngsters than compared to older
90, Older people cannot take part in these kinds of enjoyment due to risk to health
90, As a result due to more chances of enjoyment younger tend to enjoy life more than older people
90, Moreover as teenagers have more opportunities of doing things they like to do whenever and whatever this makes their life more enjoyable
90, The young energy helps them in achieving the success in all the tasks they like to do and they can build their professional career easily
90, But an older person who has passed the desired age-limit will be not be eligible for the same opportunity due to his age
90, As more opportunities are available for young people they enjoy their life more
90,Anyways even older people enjoy their life but in their own way
90, Having gone through all the experiences and the situations of life usually older generation desire for relaxation peaceful and a slow-paced life
90, They usually enjoy being at home with their family
90, In modern world tech enjoyment involving speed and attention does give up their reality real nature enjoyment
90, By spending time with their family gives them most enjoyment
90,But the diversity of enjoyable things gives young people more chances to enjoy life compared to older people
90,
90,The lecture in the listening section and the passage in the reading section talks about the university professors and their appearances in public
90, The reading section conveys that the professors’ appearance is useful for both public and university
90, The lecture contradicts the information that is present in reading section
90, The reading states that the professors themselves get benefited by appearing on television as they gain reputation to a larger scale among the general public
90, The lecture however states that such appearances were not good for the development of professional careersNext the reading passage makes the point that universities can gain and benefit from these appearances as well and the universities will gain the reputation by those professors which will increase the market of the university in the public
90, The lecture ignores it by saying that the professor is wasting his time by spending in television instead he could spend time with students or by doing research will works fine for him
90,In conclusion the reading conveys that the public can learn from these television shows of professors and that they can gain the ability to understand things that they never knew about before or taught before
90, On the other hand the lecture concludes this argument by saying that the television shows do not invite professors to talk about the deep knowledge they have as this was not their aim
90, They invite them to talk about the general issues and their main aim is to attract the public by the title of the professor and not by his knowledge or designation
90,
91,Altruism is actually a behavior of sacrificing its own things to others
91, According to the passage animals sacrifices things to others 
91,for example meerkats the individual acts as sentinel standing guard and looking out for predators where other in hunt for food and some other to obtain food
91, By standing guard the sentinel meerkat don’t get anything
91, It goes without food while the others eat and places itself in danger And humans are also helpful to others
91, Even if they don’t know other person they are helpful to others starting from the small things like sharing food to big helps like donating body organs etc
91,
91, According to the audio humans and species both are altruistic 
91,Species helps to other species and human are also
91, Humans donate kidneys even though they don’t the other person 
91, Now a days some of the adults like to live with their parents and some other want independence
91,According to me the opinion depends on the mentality of that person
91, Living with the parents is better because that is the age where most of the people may take wrong step and do wrong things
91, If we go in a wrong way parents are there to explain us about things which are wrong wrong 
91, In todays generation adults are doing wrong things (not all the youngsters but some)eventhough Parents are taking more intrest towards their children
91,They are habituated to ciggerattes and drinks 
91, For example in nirbaya case the people who did the thing are from worst background and they all are of rowdies type
91, If those people are under the guidance of their parents they may didn’t do that things
91,Because parents will observe the every step of their child and they protect their child
91, The main thing isnow a days children are staying in hostels from 10-15 years age only
91,They are habituated to that and are not willing to stay with their parents that is the main reason 
91,and one more thing is forgein culture 
91,Following forgein culture is became a fashion for todays generation people
91,That is not good all the time
91,We should know every thing but have to do the write thingsthat is possible only if when parents and children will live together
91, Parents don’t know what their children are doing until parents and children will live together 
91,So they can know what their children doing And stop them from wrong things
91, Writing TaskPassage mentioned positive points on professors giving lectures in TV
91, It is clear that audio was quite opposite to that view
91,As a coin has two sides Every things leads to positive and negative
91, Passage mentioned positive impacts on college college students and professors and the people 
91, And Audio mentioned negative impact on the college students and on the college
91, According to Passage By TV shows college and professors reputation will increase and also people who was watching TV also will get knowledge on that particular topic
91,As journals and news paper articles by the professors are maximum read by only other professors and not all the people professors will get more response on TV shows rather than publishing their journals or any other newspaper content
91, And By seeing a professor with a highly knowledge people will have high expectations to that college
91, So that the college and professors reputation increases
91,But according to the audio It can have negative impact on the college and college students
91, Because of TV shows professor’s time might become waste
91, (Show time preparation time travelling time etc
91,
91,)
91,So he/she may spent on that things in college hours
91, That is may loss to the students and college reputation
91,
91,When I was trolling some career websites this week I noticed that your company has a trot out for an intern this summer
91, The position sounds rad 
91, Can you shoot me back and email and tell me what’s up with the application process?When I was going through some career websites this week I noticed that your company has a trot out for an intern this summer
91, The position sounds rad
91, Can you email me back and tell me whats’ up with the application process?
91,Q1
91, What does Randy mean when he says “We cannot change the cards we are dealt just how we play the hand?” Randy is going to die in three months
91, He can’t change his death
91, So he says that “we cannot change the cards we are dealt just how we play the hand
91, He means that we cannot change anything we have to utilize what we have
91,Q2
91, What was the essence of the talk the key points covered in the talk?Essence of the talk is to motivate others 
91,And the key points discussed by the Randy are:Help others
91,Be good at something
91,Find the best in everyone
91,Be prepared
91,Q3
91, How many (his) childhood dreams did Randy talk about? Randy mentioned his six childhood dreams
91, He talked about all the six of his dreams
91, Q4
91, What did Randy say about being specific regarding dreams? Randy said that we need to be specific regarding dreams he said that he wanted to be in zero gravity and that he did not want to be an astronaut
91,Q5
91, What is the importance of brick walls? According to Randy Brickwalls are there for a reason they prove how badly and deeply we want things
91,Q6
91, What did Randy learn while pursuing to fulfill his second dream- that of playing in the National Football League?1
91, fundamentals and hardwork are important
91,2
91, Experience is what you get when you didn’t get what you wanted
91,Q7
91, Why did Randy say that “I am very glad that football has been a part of my life?”1
91, He know the importance of fundamentals and hardwork
91,2
91, he came to know that sports like football teach us teamwork sportsmanship perseverance enthusiasm
91, etc
91, So Randy said that sentence
91,Q8
91, Was Randy sad that he was not able to play for NFL? Why?No he did not feel sad because he believes that he has got enough stuff to remember
91, He believes that experience is what you get when you didn’t get what you wanted
91,Q9
91,How does Randy accomplish his dream of writing for the encyclopedia?When Randy worked on virtual reality he got an opportunity to write for the encyclopedia
91, This is how he accomplished his dream of writing for the encyclopedia
91,Q10
91, Which quality did Randy learn from the character of Captain Kirk?He has learnt Leadership qualities from captain Kirk
91,Q11
91, What important message did Randy convey through his dream of winning stuffed animals? We have the capacity of achieving our dreams but at certain situations we cannot achieve them directly
91, At that moment we have to design a another path for achieve our goalsQ12
91, What inspired Randy to become an imaginer?When he went to Disney world at years old at that moment he wanted a design his own Disney imaginer
91,Q13
91, Explain: Wait long enough and people will surprise and impress you
91, Every person has good in them but we have give time until they exhibit to us
91, We shouldn’t take a decision about the person when we saw them
91,Q14
91, How important is the communication style while trying to say the same thing? When communicating to others confidence is important
91,Q15
91, How did Randy enable others to fulfill their childhood dreams? Randy started a new course at CMU called building virtual worlds
91,He took about fifty students from art design drama and cs
91,
91,Arun is a team manager in AccerInc Bombay
91, He asked you to refer a strong content developer
91, In your company Ms
91, Hasmitha is a strong content developer she is going to get married in Bombay next month and she is also looking for a better job there
91, Now draft an introduction to email to Ms
91, Hasmitha keeping Mr
91, Arun in CC
91, and put them in touch so that they can mutually benefit
91, From: Sneha KurapatiTo: Ms
91, Hasmitha CC: ArunSubject: Hasmitha meet Arun
91, Arun meet Hasmitha
91,Hasmitha
91, I want to introduce you to Mr
91,Arun
91, Arun is a team manager in AccerInc in Bombay
91, He was my best friend since childhood
91, He asked me to refer a strong content developer
91,I know you are the best and after marriage you are going to stay in Bombay 
91,Arun Hasmitha is a talented content developer
91, She has 5 years of experience in my company
91, And she wants to do job in Bombay after her marriage
91, I hope you will follow up with Arun through mail to set up a phone call
91,Thank youHashmitha
91,
91,Instructions: In the following paragraph transitions have been removed
91, Write an appropriate transition from the list given below in each of the blanks in the paragraph
91,: Major ideas: first second for one thing for another thing finally Examples: for example for instance Additional examples: in addition also additionally moreover Conclusions: all in all on the whole as one can see Sources for College Writing Students can draw on a variety of sources to help them with writing assignments
91, (1)_____________________ they can draw on personal experiences
91, (2)__________________ for an assignment about communication skills a writer might think about the way he or she communicates through conversations with others while at work or at home
91, (3)_________________ a writer might look at ways he or she communicates with others electronically via email or texting or Facebook
91, Students might (4)_________________ find examples of written communication skills by looking at skills they’ve learned for previous writing assignments
91, (5)_________________________ student writers can look for ideas from other people’s experiences
91, (6)_______________________ writers can interview other students or even family members
91, (7)______________________ a writer may have heard others talk about this topic maybe in class
91, (8)____________________ source would be television shows on the topic of communication
91, (9)__________________ college writers may find that they need to do some research to complete an assignment
91, (10)__________________ lots of experts have written articles or books on the topic of communication skills
91, (11) ______________________ a search of “communication skills” on the internet might provide useful information; (12)________________ reference librarians can help students find research materials in special collections or databases
91, (13) ______________ college writers need to be able to draw on a combination of personal experience observations of others and research materials to develop their written assignments
91,FirstFor instanceMore overAlsoSecondFor exampleAditionallyAlsoThird 10
91,For instance11
91,Inaddition 12
91, More over 13
91,Finally
91,Exercise 1We are working hard to give basic essentials to poor to lift themselves out of poverty
91,Students should make contact with us for help with their future plans before the start of semester
91,It is appears that the tragedy could have been avoided if the company had talked to workers regarding workplace hazards
91,The total population of the island is 12046 with the possibility of 5% growth by 2012
91,A commerce graduate can leverage knowledge they have acquired in their coursework and apply it to the real world
91,Exercise 2As of 4 August students will be selected using processes that meet legal requirements
91, These processes will be used along with diversity strategy and all policies are about student selection
91, The passport office is offering free replacements for current passports lost or damaged in the recent floods
91, Eligible applicants contact us on 9989988 for more information
91,If an agency or organization organization breaches the privacy principles our office may investigate the matter
91, Individuals can make a complaint
91,Aid Agency works to bring immediate assistance to people whose lives have been devastated by natural disasters and conflict
91, Through our work we provide emergency relief in the initial stages of the disaster and we also provide continued support to affected communities as they rebuild and rehabilitate towards a sustainable future
91, A great number of people feel that people who work for the government need to communicate with the public in a more effective way
91,
91,Exercise 1Make the following sentences more concise without removing any information
91,In spite of the fact that our budget for advertising is now higher our sales figures have not gotten any better
91,Ans: Our sales have not improved even though our budget is high now
91, In the event of an emergency such as a fire or earthquake please exit the building as soon as you possibly can
91,Ans: In the case of emergency please exit the building as soon as possible
91, We currently have several available job openings for a variety of positions in our Sales department
91,Ans: We have job openings for variety of positions in our sales department
91,The reason I’m having trouble with my computer is because the antivirus has not been updated at all recently
91,Ans: I’m having trouble with my computer because the antivirus is not updated
91,We consider the candidate to be a very good fit for either of the two positions
91,Ans: we consider the candidate to be fit for either position
91, As we discussed during our previous phone call the shipping charges on your next order with us will be waived
91,Ans: As we discussed we will waive the shipping charges on your next order
91,   We are now in the process of evaluating how to address the issue that exists regarding the performance of our team members
91,Ans: we are now evaluating the issue that exists regarding the performance of our team members
91,Our researchers carried out interviews with several people who are professionals in the health care industry
91,Ans: our researches interviewed the professionals in the health care industry
91, Please change the information on your employee profile to include the most recent information
91,Ans: please include recent information on your employee profile
91, Please update your employee profile
91, We would like to offer congratulations to all the people who participated in and completed the training program
91,Ans: we like to congratulate the people who completed the training program
91,Congratulations to everyone who completed the training program
91,
91,Q
91,Make the sentences more concise:1
91, We certainly hope this decision won’t have a negative impact on the reputation of our firm
91,Ans: We hope this decision won’t spoil the reputation of our firm
91,2
91, Basically what the training program is going to do is prepare each and every one of the participants for their certification test that they will take soon
91,Ans: Training program will prepare the participants for their certification test
91,3
91, Could you recommend to us someone in the area who works as a contractor?Ans: could you recommend a contractor?4
91, There is a possibility that I might get together with some of the people in my MBA program this weekend
91,Ans: I might meet my MBA classmates this weekend
91,5
91, She is professional courteous and she always comes to work on time
91,Ans: she is professional courteous and punctual
91,6
91, The problem was addressed at our meeting that we have every week
91,Ans: The problem was addressed in our weekly meeting
91,7
91, Please talk to John and tell him about the benefits of the deal and that he should accept it
91,Ans: Please tell the benefits of the deal to john that he should accept it
91,8
91, The primary role of our recruiters is to search for and locate professionals with good qualifications who live in our area
91,Ans: Role of our recruiters is to find highly qualified professionals in our Area
91,9
91, Carlos speaks English fluently and can also speak Portuguese at an intermediate level and in addition he is capable of conversing in German
91,Ans: Carlos speaks fluent English intermediate Portuguese and conversational German
91, 10
91, It’s a really excellent opportunity and one that you should definitely take advantage of
91,Ans: You should take the advantage of this excellent opportunity
91,
91,First Task:Thanks and Regards_______________________Sneha Kurapatisnehakurapati
91,sun@gmail
91,comLife is not about waiting for the storm to pass but learning to dance in the rain Second Task:Thanks and Regards_______________________Sneha KurapatiStudent at MSITIIIT Gachibowlisnehakurapati
91,sun@gmail
91,com987654321Hyderabad500032
91,Sub: Performance appraisal of XXX projectHello SirI am Sneha Kurapati
91, Just now I have gone through your XXX project
91, The efforts you made for this project was really appreciable
91, As a Software Engineer I know the difficulties you have faced to give the best of this project
91, But it would be even better if you concentrate on your team member’s performance also
91, Because it is a group project everyone’s contribution is more important for the best project
91, And I would also like to say about presentation skills
91, Clients will understand about the technologies we are used if we present our project clearly
91,I am looking forward to see you with above mentioned qualities
91,Thank and Regards_______________________Sneha KurapatiJava Developer@MSIT
91,HUMAN VOICEA Human Voice is the most powerful sound in the world 
91,It is important for us to communicate with the society just by our voice and actions
91, Communication is the way of expressing our views and ideas in such a way that people around you get easily understand and could enrich your ideas
91,1
91, Gossip2
91, Judging3
91, Negativity4
91, Complaining5
91, Excuses6
91, Lying7
91, DogmatismGossip: Speaking of somebody who is not present at that Conversation
91,Judging: The second thing to remember is don’t judge yourself as great and judge the argument
91, Look whether the others point is also true
91, Some people believe themselves as great and judge themselves
91,Dogmatism: It is a confusion of facts with opinions 
91, The client or employees will be confused to slap on with side first at wrong or right
91, Four Powerful foundations to speak powerful are:Honesty: be clear and straight
91,Authenticity: be yourself
91,Integrity: be your word
91,Love: wish them well
91,Tools which increase the power of speech:1
91, Register: Weight to speak(voice )
91, Politicians are the Examples for this kind of speech 2
91, Timbre: The way of the voice feels richsmoothwarm
91, 3
91, Prosody: The meta language
91,4
91, Pace:5
91, Pitch:6
91, Volume:Combination of Gossip Judging Negativity Complaining Excuses Lying Dogmatism and ( noice and bad acoustics)is not listening
91,Powerful speaking +designed soundscapes=conscious listenings
92,How to speak so that people want to listenHe spoke about the seven points which will be useful to us and if we follow them there are high chances of people listening to us while we are speakingThose are :We should never gossip about anyone in their absence We shouldn’t judge anybodyWe should speak with positive energy and words we shouldn’t use negative words and complain on othersNever give excuses to anybody are yourselfWe shouldn’t exaggerate highly it may leads to loose the interest on our speechwe shouldn’t be dogmatismHe also presented a few things which will help us to motivate others to listen our speech HAILH for Honesty A for Authentic (to stand in our own truth)I for Integrity (be on your word and do what you say)L for Love (to be respectful to others )He also mentioned about the toolbox which everyone have and he also mentioned that most of us are not using them Those are Register Timber Prosody Pace pitch and volume
92,Email From : Srikanth AvadhanulaTo : Ms
92, HasmithaCC : ArunSubject : Introducing Hasmita to Arun and arun to HasmitaHasmitha i want to introduce you to Arun who is a team manager in Accer
92,Inc and is working from the past 7 years in that company Recently he started a content development team in which he require a good content developer as you are very good at content development i am putting your name forward Arun hasmitha is a very good content developer and she was in this field from past 4 years and still continuing and she is a very good friend of mine and she will work hard and sincerelySince you are going to get married in Bombay and stay there so it will be best job there because even arun’s company is also in BombayThanks -Srikanth
92,Email From : Srikanth AvadhanulaTo : Ms
92, HasmithaCC : ArunSubject : Introducing Hasmita to Arun and arun to HasmitaHasmitha i want to introduce you to Arun who is a team manager in Accer
92,Inc and is working from the past 7 years in that company Recently he started a content development team in which he require a good content developer as you are very good at content development i am putting your name forward Arun hasmitha is a very good content developer and she was in this field from past 4 years and still continuing and she is a very good friend of mine and she will work hard and sincerelySince you are going to get married in Bombay and stay there so it will be best job there because even arun’s company is also in BombayThanks -Srikanth
92,When i was searching for some career websites this week i noticed that your company has advertised out for an intern this summer 
92, the position is quite good 
92, Can you email me the requirements or the application process
92,What does Randy mean when he says “We cannot change the cards we are dealt just how we play the hand?”Ans
92, It means that whatever situation we are in we need to face that bravely with great dedication
92,What was the essence of the talk the key points covered in the talk?Ans
92, It is all about to be positive in any time in our live and how to successfully sustain in hard situations and fulfil our dreams How many (his) childhood dreams did Randy talk about?Ans
92, He spoke about 6 childhood dreams
92, In which he successfully completed 5What did Randy say about being specific regarding dreams?Ans
92, What he mean is that in order to fulfil a dream there is no need to expertise in that we just need to go through a way which leads to our dreams this is what he followed in his life too He didn’t want be an astronautbut he wanted to float in zero gravity 
92,What is the importance of brick walls?Ans
92, This particular thing symbolically shows us that it is tough to go through the walls and god gives harder situations to those people who can face and sustain in their life What did Randy learn while pursuing to fulfil his second dream- that of playing in the National Football League?Ans
92, He just learn only fundamentals
92, To this day also he was comfortable on his football field
92, By this he says that all we learn things indirectly
92,Why did Randy say that “I am very glad that football has been a part of my life?”Ans
92, The reason behind this statement given by randy is because he learned many things such as teamwork captaincy and also learned some basic fundamentals 
92,Was Randy sad that he was not able to play for NFL? Why?Ans
92, There comes a tough situations where country needs to win and with randy its quite difficult since he was aware of himself that he was still in the newbie stage and he need to learn even more How does Randy accomplish his dream of writing for the encyclopaedia?Ans
92, Randy didn’t accomplished his dream of writing for the encyclopaedia but still he done with a kind a work like writing a project in encyclopaedia which was done in his college time Which quality did Randy learn from the character of Captain Kirk?Ans
92, Leading people can only be learned by grasping leadership qualities What important message did Randy convey through his dream of winning stuffed animals?Ans
92, He had a dream of winning stuffed animals but he was unable to succeed in his goal
92,So he only used to buy them for his fun
92,What inspired Randy to become an imaginer?Ans
92, From childhood he used to dream something or the other latter on it became one of his wish and started imagination and wanted to created a Disney game for which he went to consult jhon Explain: Wait long enough and people will surprise and impress you
92,Ans
92, He says that not to get disappointed when we din’t succeed in any of the goal we need to achieve
92, We need to be positive and wait for the suitable situations or condition to come forward
92,How important is the communication style while trying to say the same thing?Ans
